x,y,z
0.09,-0.05,0.98
0.15,0.12,1.05
0.11,0.20,0.99
0.00,0.42,0.84
0.08,0.53,1.01
0.10,0.21,1.06
0.07,0.19,0.90
0.09,0.31,0.99
0.06,0.39,1.04
0.11,0.21,0.93
0.12,0.24,0.83
0.11,0.28,1.00
0.07,-0.01,1.08
0.12,0.18,0.88
0.08,-0.12,1.02
0.04,0.05,0.99
0.05,0.07,1.01
0.04,0.02,0.99
0.05,0.07,1.05
0.04,-0.02,1.09
0.05,0.00,1.09
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.01,0.00,0.99
0.08,-0.05,0.97
-0.03,-0.06,1.01
0.11,-0.07,1.00
0.14,-0.17,0.97
0.10,0.13,1.05
0.05,0.40,1.03
0.05,0.39,0.79
0.02,0.48,0.98
0.06,0.36,1.04
0.04,0.37,0.98
0.09,0.39,1.02
0.05,0.42,0.86
0.03,0.48,0.95
0.10,0.24,0.95
0.14,0.22,0.94
0.23,0.27,0.75
0.15,0.12,0.92
0.06,0.07,1.19
0.02,0.06,0.93
0.05,0.07,0.99
0.02,0.06,1.01
0.02,0.06,0.95
0.03,0.01,1.02
0.06,0.04,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
