x,y,z
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.00,1.00
-0.01,0.09,1.05
0.02,0.27,1.02
0.04,0.42,0.85
0.05,0.57,0.86
0.07,0.66,0.74
0.07,0.73,0.65
0.04,0.85,0.66
0.04,0.92,0.48
0.03,0.97,0.39
0.01,1.00,0.32
0.01,0.99,0.31
0.00,0.97,0.24
-0.01,0.97,0.25
0.00,0.99,0.37
-0.04,0.86,0.50
-0.02,0.88,0.63
-0.04,0.72,0.75
0.05,0.55,0.95
0.01,0.14,1.06
0.03,0.02,1.03
0.04,0.04,0.98
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.00,1.02
0.04,0.08,1.04
-0.00,0.23,1.05
0.03,0.25,0.94
0.05,0.41,0.84
0.03,0.68,0.79
0.03,0.82,0.62
0.02,0.89,0.48
0.02,0.95,0.39
0.00,0.94,0.38
-0.00,1.00,0.32
0.00,0.98,0.31
0.01,0.87,0.37
0.02,0.80,0.64
0.05,0.63,0.71
0.02,0.43,0.97
0.01,0.32,1.00
0.02,0.02,1.02
0.03,0.08,1.11
0.04,0.02,1.00
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,-0.02,1.12
-0.01,0.17,1.14
0.02,0.37,0.93
0.03,0.59,0.77
0.02,0.65,0.68
0.03,0.79,0.57
0.01,1.00,0.47
0.01,0.99,0.36
0.02,0.97,0.29
0.00,1.00,0.19
-0.00,1.02,0.18
-0.00,1.00,0.18
-0.01,0.97,0.25
0.00,0.94,0.41
-0.00,0.77,0.62
0.00,0.54,0.89
0.00,0.27,0.96
0.02,0.07,1.03
0.02,0.02,1.01
0.02,0.04,1.00
0.05,0.04,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,-0.04,0.97
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
