x,y,z
0.20,0.14,0.97
0.13,0.14,1.09
0.09,0.07,1.02
0.04,0.02,1.02
0.03,0.06,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.01,0.04,1.03
0.11,0.03,1.05
0.20,0.08,1.03
0.39,0.09,0.86
0.55,0.12,0.79
0.62,0.13,0.77
0.66,0.19,0.75
0.68,0.13,0.73
0.68,0.13,0.78
0.61,0.14,0.66
0.54,0.14,0.88
0.39,0.18,0.87
0.22,0.11,1.05
0.12,0.16,0.98
0.07,0.06,1.01
0.06,0.11,0.96
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.01,0.03,1.00
0.07,0.02,1.06
0.24,0.07,1.11
0.37,0.17,0.79
0.68,0.11,0.74
0.74,0.19,0.64
0.73,0.16,0.60
0.75,0.11,0.61
0.68,0.15,0.71
0.53,0.25,0.70
0.32,0.07,1.34
0.20,0.15,0.85
0.10,0.10,1.09
0.08,0.09,1.01
0.07,0.14,1.10
0.03,0.05,0.99
0.04,0.02,1.02
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.02,0.03,1.00
0.09,0.06,1.07
0.23,0.09,1.02
0.43,-0.03,0.78
0.60,0.04,0.80
0.68,0.14,0.65
0.69,0.14,0.70
0.71,0.11,0.75
0.68,0.11,0.65
0.54,0.12,0.86
0.45,0.13,0.92
0.25,0.08,0.91
0.17,0.12,1.06
0.11,0.13,1.00
0.08,0.08,1.00
0.07,0.06,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.02,0.03,1.01
0.02,0.07,1.20
0.15,0.03,1.04
0.30,0.07,0.91
0.50,0.06,0.91
0.61,0.13,0.77
0.67,0.11,0.61
0.71,0.13,0.73
0.74,0.09,0.73
0.72,0.10,0.70
0.72,0.11,0.70
0.62,0.09,0.55
0.50,0.17,0.95
0.32,0.11,0.85
0.20,0.06,1.10
0.12,0.09,1.02
0.07,0.08,1.01
0.04,0.05,0.99
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.03,1.00
0.01,0.04,1.00
0.11,-0.02,1.02
0.24,0.11,1.01
0.43,0.04,0.78
0.60,0.05,0.71
0.68,0.10,0.71
0.71,0.14,0.67
0.70,0.10,0.68
0.59,0.12,0.64
0.41,0.13,0.94
0.25,0.08,1.06
0.14,0.15,1.06
0.05,0.10,0.98
0.04,0.05,1.14
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
