x,y,z
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.02
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.01,-0.01,1.00
0.02,0.05,1.06
0.03,0.03,0.97
0.02,-0.03,0.96
0.05,-0.09,0.96
0.04,-0.30,0.91
0.02,-0.63,0.75
-0.02,-0.59,0.54
-0.09,-0.89,0.49
-0.13,-0.89,0.11
-0.05,-0.82,0.09
-0.02,-0.85,0.25
-0.03,-0.97,0.05
0.01,-0.86,0.22
0.00,-0.76,0.73
0.16,-0.54,0.92
0.09,-0.25,0.97
0.07,-0.11,0.91
0.11,-0.14,1.01
0.02,-0.05,0.95
0.02,-0.11,1.01
-0.07,-0.02,1.27
0.04,0.02,1.02
0.05,0.07,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,0.99
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.07,0.09,1.00
0.01,0.05,1.01
-0.00,0.00,1.02
0.04,0.01,0.95
0.05,-0.07,0.99
0.05,-0.34,0.84
0.00,-0.66,0.75
0.01,-0.73,0.65
-0.07,-0.94,0.52
-0.06,-1.01,0.40
-0.12,-0.89,0.18
-0.05,-0.75,0.12
-0.04,-1.02,0.37
0.03,-0.81,0.55
0.01,-0.70,0.84
0.02,-0.54,0.74
0.04,-0.25,0.96
0.01,-0.13,0.96
0.02,-0.11,0.96
0.02,-0.08,1.00
0.06,-0.07,0.91
0.03,0.20,1.04
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.03
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.04,1.01
-0.01,-0.10,1.25
0.04,-0.10,1.07
0.08,-0.04,0.84
0.05,-0.28,0.96
0.03,-0.64,0.81
-0.03,-0.80,0.53
0.10,-0.87,0.49
-0.07,-0.81,0.36
-0.01,-1.03,0.00
-0.04,-0.89,0.22
-0.07,-0.96,0.15
-0.05,-0.99,0.21
0.00,-0.84,0.45
0.04,-0.57,0.90
0.02,-0.51,0.81
-0.06,-0.38,0.94
0.01,-0.12,1.02
0.00,-0.12,0.96
0.03,-0.13,0.98
0.04,-0.01,1.05
0.03,-0.15,1.27
-0.01,0.02,1.02
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,0.98
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.02,0.06,1.00
-0.00,0.03,1.03
0.03,-0.04,1.07
0.03,-0.01,0.82
0.04,-0.19,0.92
-0.11,-0.51,1.03
-0.01,-0.64,0.57
0.14,-0.74,0.43
0.07,-0.90,0.28
-0.02,-1.12,0.18
-0.05,-0.96,0.04
-0.05,-1.00,0.16
0.00,-0.89,0.25
-0.04,-0.72,0.51
-0.03,-0.64,0.68
0.01,-0.34,0.88
-0.04,-0.23,0.98
-0.05,-0.13,0.95
0.00,-0.16,1.04
0.02,-0.08,1.09
-0.06,-0.01,1.04
-0.06,-0.02,1.00
-0.01,0.05,0.98
0.02,0.03,1.04
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,0.99
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.05
-0.02,-0.07,1.14
0.01,-0.06,0.96
0.03,-0.09,0.92
0.05,-0.15,0.98
0.08,-0.33,0.97
0.10,-0.60,0.69
0.02,-0.83,0.52
0.00,-0.82,0.51
-0.06,-1.05,0.32
-0.14,-0.96,0.04
-0.14,-0.88,0.00
-0.09,-0.93,0.15
-0.04,-0.86,0.25
-0.09,-0.85,0.49
-0.02,-0.70,0.70
0.04,-0.40,0.93
0.03,-0.17,0.91
0.00,-0.17,0.94
0.04,-0.10,1.01
-0.01,-0.06,0.99
-0.06,-0.08,0.93
-0.03,0.00,1.01
-0.02,0.11,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.04,0.99
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.02,0.07,1.00
0.03,0.01,1.07
0.05,-0.05,0.99
0.06,-0.17,0.99
0.06,-0.20,0.94
0.11,-0.39,0.93
0.04,-0.55,0.75
0.00,-0.74,0.65
-0.10,-0.99,0.42
0.02,-0.82,0.23
0.05,-0.96,0.15
-0.11,-1.05,0.10
-0.04,-1.05,0.24
0.03,-0.83,0.28
0.00,-0.68,0.59
0.08,-0.52,0.78
0.04,-0.25,0.94
0.00,-0.09,0.95
0.02,-0.09,1.02
0.02,-0.06,1.04
0.02,-0.05,1.00
0.00,0.00,1.02
-0.03,0.02,0.97
0.04,0.06,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
