x,y,z
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.02,0.06,1.00
-0.01,0.04,1.02
0.03,0.06,1.10
0.04,0.02,1.04
0.07,0.04,1.04
0.09,0.01,0.98
0.07,-0.02,0.95
0.05,-0.03,0.95
0.09,0.02,1.04
0.02,0.02,0.95
0.21,0.02,1.01
0.13,0.23,0.99
0.09,0.17,1.01
0.09,0.25,0.95
0.04,0.26,1.05
-0.00,0.50,1.01
0.07,0.19,0.93
0.11,0.21,0.92
0.05,0.08,0.93
0.11,-0.10,0.90
0.09,-0.17,0.92
0.09,-0.12,0.98
0.03,-0.07,1.02
0.05,-0.07,1.03
0.02,0.00,1.01
0.05,0.06,1.04
0.04,0.07,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.01
0.07,0.05,1.11
0.05,0.00,1.05
0.09,0.05,0.89
0.14,-0.02,0.95
0.15,-0.11,0.90
0.17,0.02,1.01
0.24,0.16,1.07
0.18,0.22,0.99
0.16,0.18,0.92
0.08,0.21,1.02
0.03,0.23,0.91
0.03,0.25,1.03
0.08,0.25,0.98
0.11,0.15,0.98
0.20,0.17,0.98
0.09,0.05,0.96
0.08,0.02,1.00
0.07,0.00,1.00
0.04,0.05,0.92
0.04,0.05,1.00
0.02,0.02,1.00
-0.00,0.00,1.02
0.04,0.05,1.01
0.04,0.07,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
