x,y,z
0.79,-0.12,0.39
0.82,-0.11,0.72
0.82,-0.13,0.55
0.64,-0.08,0.36
0.42,0.15,1.19
0.25,-0.07,1.20
0.11,0.09,1.11
0.06,0.00,1.09
0.04,-0.01,1.09
0.02,-0.00,0.98
0.03,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.03,1.00
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.02
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.14,0.00,1.05
0.15,0.06,1.09
0.29,-0.11,1.15
0.60,0.01,0.82
0.83,-0.11,0.34
0.89,-0.09,0.55
0.84,-0.01,0.49
0.86,-0.04,0.60
0.85,-0.04,0.57
0.86,-0.05,0.59
0.72,0.02,0.23
0.50,-0.05,1.14
0.27,0.20,1.14
0.15,-0.06,1.14
0.07,0.05,1.02
0.03,-0.03,1.02
0.03,-0.02,1.00
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.03,1.02
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.00
0.03,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.02,-0.04,1.01
0.07,-0.10,1.32
0.20,-0.04,1.00
0.46,-0.15,0.76
0.68,-0.05,0.57
0.81,-0.13,0.59
0.89,-0.09,0.13
0.96,-0.09,0.52
0.90,-0.07,0.37
0.72,0.03,0.29
0.50,0.02,1.07
0.28,0.02,1.21
0.15,0.00,1.18
0.09,0.00,0.98
0.04,0.01,1.01
0.01,-0.02,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.02,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.00
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.02
0.07,-0.05,1.23
0.20,0.00,1.07
0.38,-0.10,0.92
0.63,-0.04,0.89
0.75,-0.14,0.05
0.91,-0.10,0.23
0.91,-0.13,0.25
0.82,-0.17,0.42
0.56,0.00,0.84
0.37,0.04,0.99
0.20,0.03,0.97
0.07,-0.04,1.00
0.04,-0.05,1.00
0.02,-0.02,1.02
0.04,-0.04,1.02
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.02
0.04,-0.03,1.01
