x,y,z
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.03,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.00,0.01,1.00
0.00,-0.14,1.31
0.04,-0.06,1.14
0.07,0.02,1.11
0.11,0.30,0.91
0.16,0.91,0.55
0.18,0.96,0.04
0.25,0.85,-0.36
0.27,1.02,-0.27
0.26,0.95,-0.30
0.25,0.97,-0.17
0.30,0.78,0.46
0.28,0.43,0.92
0.23,0.02,1.13
0.19,-0.15,0.97
0.12,-0.09,1.03
0.05,-0.08,1.04
0.03,-0.02,1.05
0.01,-0.07,1.04
0.02,-0.02,1.02
0.02,-0.02,1.02
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.00
0.04,-0.05,1.02
0.04,-0.02,1.03
0.02,-0.02,1.09
0.06,0.08,1.07
0.11,0.42,0.86
0.12,1.02,0.52
0.20,0.82,0.09
0.24,1.03,-0.34
0.29,0.70,-0.51
0.27,0.90,-0.46
0.29,0.89,-0.37
0.30,0.82,0.07
0.28,0.68,0.73
0.21,0.25,1.00
0.16,0.07,1.02
0.09,0.00,1.05
0.05,-0.09,1.03
0.01,-0.04,1.05
0.01,-0.08,1.08
0.02,-0.03,1.02
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.05,1.01
0.02,-0.03,1.17
0.04,-0.05,1.12
0.07,0.24,1.04
0.08,0.68,0.84
0.14,0.95,0.37
0.25,1.02,0.00
0.24,0.70,-0.53
0.24,0.93,-0.44
0.23,0.91,-0.46
0.23,0.86,-0.39
0.23,1.04,-0.10
0.28,0.90,0.36
0.30,0.32,0.77
0.18,0.12,0.99
0.17,-0.05,1.00
0.12,-0.07,0.96
0.07,-0.11,1.06
0.05,-0.09,1.03
0.03,-0.05,1.03
0.03,-0.06,0.99
0.03,-0.04,1.00
0.03,-0.03,1.02
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.03,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.04,1.00
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
